question_id,level,rubric_id,prompt,model,pass_count_3,majority_pass,pass_bits_n1_n2_n3,scores_n1_n2_n3,avg_score,median_score,avg_duration_ms
L10-069,L10,l10-L10-069,"A $40,000,000 portfolio is allocated 45% BTC, 25% ETH, 15% SOL, and 15% stables. Daily volatilities are BTC 4.2%, ETH 5.4%, SOL 7.5%, and stables 0%.

Correlations:
- BTC/ETH: 0.78.
- BTC/SOL: 0.62.
- ETH/SOL: 0.68.

Risk policy requires portfolio daily volatility at or below 3.20%. To preserve strategic weights, reduce the crypto sleeve pro rata across BTC, ETH, and SOL and move the proceeds to stables. Stables have zero volatility and zero correlation. Use the covariance formula with the given volatilities and correlations.

Compute the maximum dollar amount that can remain in the crypto sleeve while meeting the 3.20% volatility target, and report it in USD.",meta-llama/llama-4-scout,2,1,1|1|0,0.7|0.7|0,0.467,0.700,1649
AGI-015,L11/AGI,agi-AGI-015,"Convert $2,000,000 USDC to ETH before a 90-minute announcement expected to push ETH +5-8%. You want lowest acquisition cost, but visible DEX or bridge overuse is copied by searchers after the first large route.

Venues (price | fee | fixed costs | adversarial capacity before repricing):
- Binance: $3,005 | 0.10% taker | $0 fixed | $600,000.
- Coinbase: $3,010 | 0.15% taker | $0 fixed | $500,000.
- Kraken: $3,000 | 0.26% taker | $0 fixed | $500,000.
- Uniswap V3 Ethereum: $3,003 | 0.30% pool fee | $80 gas | $450,000.
- Curve ETH: $3,004 | 0.04% fee | $120 gas | $400,000.
- Uniswap Arbitrum: $2,998 | 0.25% fee | $14 bridge+gas | $400,000 private-intent capacity.
- Velodrome Optimism: $2,995 | 0.20% fee | $9 bridge+gas | $400,000 private-intent capacity.
- OTC Circle: $3,006 | 0.05% fee | $0 fixed | $250,000 before dealer fade.
- OTC Cumberland: $3,008 | 0.08% fee | $0 fixed | $250,000 before dealer fade.

Trades above an adversarial capacity incur copied-flow repricing that is worse than the next listed venue. Construct the unique allocation that minimizes total cost while completing inside the 90-minute window.

Output JSON fields: intent, chosen_strategy, venue_allocation_usd, expected_eth_received, effective_price.

Choose the strategy from: [capacity_capped_best_execution, otc_first_dealer_workup, single_venue_lowest_quote_sweep, pro_rata_across_all_venues].",meta-llama/llama-4-maverick,2,1,1|0|1,0.778|0.222|0.778,0.593,0.778,3976
AGI-024,L11/AGI,agi-AGI-024,"You must buy 50,000 ABC before an information event. A copy-trading bot worsens the remaining public book after it sees an aggressive parent order above 10,000 ABC, while private fills update no public footprint.

Raw execution primitives:
- Dark_RFQ can fill 15,000 ABC at $1.206 all-in if committed before T+20s; it is not visible to the copy bot.
- Internalizer can fill 18,000 ABC at $1.2075 all-in if committed before T+45s; it is not visible to the copy bot.
- RFQ_A can fill 10,000 ABC at $1.209 all-in if committed before T+70s; it is not visible to the copy bot.
- A hidden public iceberg can absorb up to 7,000 ABC at $1.204 before the event. Any larger public parent becomes visible and can reprice the rest of the order.
- Current mid is $1.2. Every committed child must finish inside the event window.

Design the execution route from these primitives. The answer must reconcile route order, venue fills, hidden-public size, all-in average price, slippage versus mid, and a self-check that the copied-flow trigger is not activated. Output JSON fields: intent, chosen_strategy, execution_sequence, venue_fills, hidden_public_qty, expected_avg_price, expected_slippage_pct, self_check.",meta-llama/llama-4-scout,1,0,0|0|1,0.091|0.182|0.727,0.333,0.182,3315
AGI-026,L11/AGI,agi-AGI-026,"You must buy 120,000 KAP before an information event. A copy-trading bot worsens the remaining public book after it sees an aggressive parent order above 25,000 KAP, while private fills update no public footprint.

Raw execution primitives:
- Internalizer can fill 42,000 KAP at $4.925 all-in if committed before T+20s; it is not visible to the copy bot.
- Dark_RFQ can fill 35,000 KAP at $4.931 all-in if committed before T+45s; it is not visible to the copy bot.
- CEX_Y can fill 30,000 KAP at $4.936 all-in if committed before T+70s; it is not visible to the copy bot.
- A hidden public iceberg can absorb up to 13,000 KAP at $4.918 before the event. Any larger public parent becomes visible and can reprice the rest of the order.
- Current mid is $4.91. Every committed child must finish inside the event window.

Design the execution route from these primitives. The answer must reconcile route order, venue fills, hidden-public size, all-in average price, slippage versus mid, and a self-check that the copied-flow trigger is not activated. Output JSON fields: intent, chosen_strategy, execution_sequence, venue_fills, hidden_public_qty, expected_avg_price, expected_slippage_pct, self_check.",meta-llama/llama-4-scout,1,0,0|1|0,0.182|0.727|0.636,0.515,0.636,2059
AGI-063,L11/AGI,agi-AGI-063,"Convert $2,000,000 USDC into ETH before an announcement window. Visible overuse of any route is copied by searchers and repriced worse than the next venue; private/OTC routes do not create a public pre-fill graph.

Raw venue primitives:
- Kraken: usable clip $500,000, quoted price $2992, fee 0.07%, fixed cost $40, publicly visible before completion.
- Uniswap_Arbitrum: usable clip $450,000, quoted price $2996, fee 0.10%, fixed cost $120, private before completion.
- Curve_ETH: usable clip $400,000, quoted price $2998, fee 0.08%, fixed cost $90, private before completion.
- Binance: usable clip $350,000, quoted price $3001, fee 0.06%, fixed cost $30, publicly visible before completion.
- Velodrome_Optimism: usable clip $300,000, quoted price $3004, fee 0.12%, fixed cost $80, private before completion.
- Fixed costs are deducted before percentage fees.
- The route plan must complete the full notional without creating an observable clip larger than the public route can absorb before copy-trading reprices it.

Design the acquisition route. The answer must reconcile venue allocation, largest visible clip, asset received, effective price, and self-check from one plan. Output JSON fields: intent, chosen_strategy, venue_allocation_usd, largest_visible_clip_usd, expected_asset_received, effective_price, self_check.",meta-llama/llama-3.3-70b-instruct,2,1,1|1|0,0.727|0.727|0.545,0.667,0.727,4179
AGI-063,L11/AGI,agi-AGI-063,"Convert $2,000,000 USDC into ETH before an announcement window. Visible overuse of any route is copied by searchers and repriced worse than the next venue; private/OTC routes do not create a public pre-fill graph.

Raw venue primitives:
- Kraken: usable clip $500,000, quoted price $2992, fee 0.07%, fixed cost $40, publicly visible before completion.
- Uniswap_Arbitrum: usable clip $450,000, quoted price $2996, fee 0.10%, fixed cost $120, private before completion.
- Curve_ETH: usable clip $400,000, quoted price $2998, fee 0.08%, fixed cost $90, private before completion.
- Binance: usable clip $350,000, quoted price $3001, fee 0.06%, fixed cost $30, publicly visible before completion.
- Velodrome_Optimism: usable clip $300,000, quoted price $3004, fee 0.12%, fixed cost $80, private before completion.
- Fixed costs are deducted before percentage fees.
- The route plan must complete the full notional without creating an observable clip larger than the public route can absorb before copy-trading reprices it.

Design the acquisition route. The answer must reconcile venue allocation, largest visible clip, asset received, effective price, and self-check from one plan. Output JSON fields: intent, chosen_strategy, venue_allocation_usd, largest_visible_clip_usd, expected_asset_received, effective_price, self_check.",meta-llama/llama-4-scout,1,0,0|0|1,0.545|0.091|0.727,0.455,0.545,2612
AGI-064,L11/AGI,agi-AGI-064,"Convert $2,000,000 USDC into BTC before an announcement window. Visible overuse of any route is copied by searchers and repriced worse than the next venue; private/OTC routes do not create a public pre-fill graph.

Raw venue primitives:
- Binance: usable clip $600,000, quoted price $59880, fee 0.05%, fixed cost $35, publicly visible before completion.
- Kraken: usable clip $500,000, quoted price $59940, fee 0.06%, fixed cost $40, publicly visible before completion.
- Coinbase: usable clip $300,000, quoted price $60020, fee 0.08%, fixed cost $30, publicly visible before completion.
- Curve_BTC: usable clip $300,000, quoted price $60060, fee 0.10%, fixed cost $100, private before completion.
- OTC_Circle: usable clip $300,000, quoted price $60120, fee 0.04%, fixed cost $20, publicly visible before completion.
- Fixed costs are deducted before percentage fees.
- The route plan must complete the full notional without creating an observable clip larger than the public route can absorb before copy-trading reprices it.

Design the acquisition route. The answer must reconcile venue allocation, largest visible clip, asset received, effective price, and self-check from one plan. Output JSON fields: intent, chosen_strategy, venue_allocation_usd, largest_visible_clip_usd, expected_asset_received, effective_price, self_check.",meta-llama/llama-3.3-70b-instruct,1,0,0|1|0,0.545|0.727|0.545,0.606,0.545,6992
AGI-086,L11/AGI,agi-AGI-086,"You must buy 50,000 ABC before an information event. A copy-trading bot worsens the remaining public book after it sees an aggressive parent order above 10,000 ABC, while private fills update no public footprint.

Raw execution primitives:
- Dark_RFQ can fill 15,000 ABC at $1.206 all-in if committed before T+20s; it is not visible to the copy bot.
- Internalizer can fill 18,000 ABC at $1.2075 all-in if committed before T+45s; it is not visible to the copy bot.
- RFQ_A can fill 10,000 ABC at $1.209 all-in if committed before T+70s; it is not visible to the copy bot.
- A hidden public iceberg can absorb up to 7,000 ABC at $1.204 before the event. Any larger public parent becomes visible and can reprice the rest of the order.
- Current mid is $1.2. Every committed child must finish inside the event window.

Design the execution route from these primitives. The answer must reconcile route order, venue fills, hidden-public size, all-in average price, slippage versus mid, and a self-check that the copied-flow trigger is not activated. Output JSON fields: intent, chosen_strategy, execution_sequence, venue_fills, hidden_public_qty, expected_avg_price, expected_slippage_pct, self_check.",meta-llama/llama-4-maverick,1,0,0|0|1,0.545|0.636|0.727,0.636,0.636,3002
AGI-088,L11/AGI,agi-AGI-088,"You must buy 120,000 KAP before an information event. A copy-trading bot worsens the remaining public book after it sees an aggressive parent order above 25,000 KAP, while private fills update no public footprint.

Raw execution primitives:
- Internalizer can fill 42,000 KAP at $4.925 all-in if committed before T+20s; it is not visible to the copy bot.
- Dark_RFQ can fill 35,000 KAP at $4.931 all-in if committed before T+45s; it is not visible to the copy bot.
- CEX_Y can fill 30,000 KAP at $4.936 all-in if committed before T+70s; it is not visible to the copy bot.
- A hidden public iceberg can absorb up to 13,000 KAP at $4.918 before the event. Any larger public parent becomes visible and can reprice the rest of the order.
- Current mid is $4.91. Every committed child must finish inside the event window.

Design the execution route from these primitives. The answer must reconcile route order, venue fills, hidden-public size, all-in average price, slippage versus mid, and a self-check that the copied-flow trigger is not activated. Output JSON fields: intent, chosen_strategy, execution_sequence, venue_fills, hidden_public_qty, expected_avg_price, expected_slippage_pct, self_check.",meta-llama/llama-4-scout,1,0,0|1|0,0.182|0.727|0.636,0.515,0.636,2476
AGI-092,L11/AGI,agi-AGI-092,"Stable yield holdout. Allocate $100,000 for 90 days across five protocol venues with APY, tail-loss, cap, and exit-window differences.

Venue signals after tail losses and hedge drag: Aave_USDC: cap 20000, net APY signal 7.04%, 48h-liquid; Curve_3pool: cap 30000, net APY signal 8.14%, 48h-liquid; Ethena_USDe: cap 20000, net APY signal 9.24%, term/slow-exit; GMX_GLP: cap 30000, net APY signal 10.34%, term/slow-exit; a fifth uncapped-looking venue has lower net APY and enters a redemption queue above $10,000. A public allocator that exceeds a fragile venue threshold is queued behind mercenary withdrawals. At least half the capital must be liquid inside 48 hours, and no allocation may use a tier that enters the adversarial queue.

Maximize risk-adjusted 90-day dollars from the listed opportunity set.

Output JSON fields: intent, chosen_strategy, allocation_usd, expected_net_apy_pct, expected_90d_profit_usd, liquidity_48h_usd.",meta-llama/llama-4-maverick,1,0,1|0|0,0.778|0.667|0.667,0.704,0.667,1953
