id,rubric_id,tier_tagged,tier_observed,tier_variance,answer_key_verdict,problem_rubric_hash,solution_hash,full_review_hash,canonical_grade_pass,canonical_grade_score,canonical_grade_confidence,primary_domain,capability_tag,scenario_family,feasibility_trap,required_fields,validation_fields,notes
SB-AGI-050,stockbench-agi-050,AGI,AGI,0,VERIFIED,dec15ed24b4a7446637362acb47a253341bee384829525e60bca28fda4f45956,53d43f8ba157f8e0ee8c8e27910990242a00742223c042115216dd6d65427092,ca36bb9f2e6396e447cf031fcc05ccede50a77cb7cfa1b976c5925b0d92182a4,true,1,1,Listed options strategy / Greeks,judgment_risk_augmentation,early_assignment_dividend_risk,false,decision|selected_route|instrument|call_strike|dividend_per_share|call_time_value|early_assignment_risk|feasibility|rejected_routes|scenario_pnl.rate_shock|scenario_pnl.vol_spike|scenario_pnl.credit_widening|worst_case_pnl|self_check,decision|selected_route|instrument|call_strike|dividend_per_share|call_time_value|early_assignment_risk|feasibility|rejected_routes|scenario_pnl.rate_shock|scenario_pnl.vol_spike|scenario_pnl.credit_widening|worst_case_pnl|self_check,
SB-AGI-051,stockbench-agi-051,AGI,AGI,0,VERIFIED,fd6eb1f252011a18b6fac1c8793e5b011800cec77e88aaf4bcdf00e386d05673,486b11614faa53240dd776eee93725eaf1066a65ffef2390ef5a60a18d00b13b,299006ce3192b359991f2cf9787260529bbc61d1fc4f3013a1a05c5302c685ff,true,1,1,Futures / commodities / spreads / rolls,execution_action_quality,span_margin_calendar_spread,false,decision|selected_route|spread_count|expected_carry_usd|margin_used|feasibility|rejected_routes|scenario_pnl.gap_down|scenario_pnl.melt_up|scenario_pnl.range_chop|scenario_pnl.sector_rotation|worst_case_pnl|self_check,decision|selected_route|spread_count|expected_carry_usd|margin_used|feasibility|rejected_routes|scenario_pnl.gap_down|scenario_pnl.melt_up|scenario_pnl.range_chop|scenario_pnl.sector_rotation|worst_case_pnl|self_check,
SB-AGI-052,stockbench-agi-052,AGI,AGI,0,VERIFIED,60417fb449fd1a2b583297057eec9d720b8e82894e48f05901c71bd4bb4a0041,1ce31e0342df5c174854a973a5ef82755bd4a1642b05970010b5a716dd59c147,b8bb17aa94cdec76bdae6cf74c4f84a0bcd397862949342ce17b590027f483a4,true,1,1,Portfolio risk / rebalancing,execution_action_quality,beta_dollar_rebalance,true,decision|selected_route|es_contracts|beta_reduction_usd|beta_reduction_pct|margin_used|expected_cost|feasibility|rejected_routes|scenario_pnl.risk_off|scenario_pnl.squeeze|worst_case_pnl|self_check,decision|selected_route|es_contracts|beta_reduction_usd|beta_reduction_pct|margin_used|expected_cost|feasibility|rejected_routes|scenario_pnl.risk_off|scenario_pnl.squeeze|worst_case_pnl|self_check,
SB-AGI-053,stockbench-agi-053,AGI,AGI,0,VERIFIED,e934628aff4056b345d7fa4e447b28cec4dd1a69fb383c92bc19364e4e75b590,3c413c84ae71c3f49cb8311df691cd3b2a12a60466dd4eb8af59493dd833cfcb,d473a75f2b254dc6edca7d78312664e63855c3a49f1b10ab9902addfe93a9e7b,true,1,1,Shorting / borrow / margin / locates,judgment_risk_augmentation,borrow_cost_vs_trade_edge,true,decision|selected_route|instrument|short_shares|put_contracts|premium_paid|bearish_delta_shares|feasibility|rejected_routes|scenario_pnl.rate_shock|scenario_pnl.vol_spike|scenario_pnl.credit_widening|worst_case_pnl|self_check,decision|selected_route|instrument|short_shares|put_contracts|premium_paid|bearish_delta_shares|feasibility|rejected_routes|scenario_pnl.rate_shock|scenario_pnl.vol_spike|scenario_pnl.credit_widening|worst_case_pnl|self_check,
SB-AGI-054,stockbench-agi-054,AGI,AGI,0,VERIFIED,10ba6eea23aca6090a766662d855e5cde2a661652eb2b0d7605adcc549871b3c,15c0f5535c0ff5be935d14c1513e47a9659d4735b4ddf251718f9595438d3045,fd3f910ad4e7743a4597ef96a9410158b8b0aba7971d96e30005fb52f93af40b,true,1,1,Listed options strategy / Greeks,execution_action_quality,early_assignment_dividend_risk,false,decision|selected_route|instrument|call_strike|dividend_per_share|call_time_value|early_assignment_risk|feasibility|rejected_routes|scenario_pnl.gap_down|scenario_pnl.melt_up|scenario_pnl.range_chop|scenario_pnl.sector_rotation|worst_case_pnl|self_check,decision|selected_route|instrument|call_strike|dividend_per_share|call_time_value|early_assignment_risk|feasibility|rejected_routes|scenario_pnl.gap_down|scenario_pnl.melt_up|scenario_pnl.range_chop|scenario_pnl.sector_rotation|worst_case_pnl|self_check,
SB-AGI-055,stockbench-agi-055,AGI,AGI,0,VERIFIED,02d2c51205d843301b466bcbb5d2d8ef94dbec7dc86cf98fa49e9330cabdffe5,53ed7aa6c3e6de2057b6b394ffed2c31e59d8aa385356aa6fbdc01f0d35c268c,4b9d7fd806d99e026d60077757a00dca380e5224f17c267551524c969ceb85e7,true,1,1,Futures / commodities / spreads / rolls,execution_action_quality,span_margin_calendar_spread,false,decision|selected_route|spread_count|expected_carry_usd|margin_used|feasibility|rejected_routes|scenario_pnl.risk_off|scenario_pnl.squeeze|worst_case_pnl|self_check,decision|selected_route|spread_count|expected_carry_usd|margin_used|feasibility|rejected_routes|scenario_pnl.risk_off|scenario_pnl.squeeze|worst_case_pnl|self_check,
SB-AGI-056,stockbench-agi-056,AGI,AGI,0,VERIFIED,538f7a4fd35a82ce8990b855141b95347b7e23744476924d4e8efdee41cd0e84,d774b792bada10c5a76aca31013eefaeb8d691660cab861631cae12a0c5e953b,821315b21b32b5d1e02f73da002783b99e9c5ec8622b01cf679748a53a6979a1,true,1,1,Portfolio risk / rebalancing,judgment_risk_augmentation,beta_dollar_rebalance,true,decision|selected_route|es_contracts|beta_reduction_usd|beta_reduction_pct|margin_used|expected_cost|feasibility|rejected_routes|scenario_pnl.rate_shock|scenario_pnl.vol_spike|scenario_pnl.credit_widening|worst_case_pnl|self_check,decision|selected_route|es_contracts|beta_reduction_usd|beta_reduction_pct|margin_used|expected_cost|feasibility|rejected_routes|scenario_pnl.rate_shock|scenario_pnl.vol_spike|scenario_pnl.credit_widening|worst_case_pnl|self_check,
SB-AGI-057,stockbench-agi-057,AGI,AGI,0,VERIFIED,6f83cb54674d73a0e33639cfb64984872f213a0b3a15145c518d3ee1029fa9ff,568a0b1baabb97beb5f3201716ae72cd193bc42652e996b1696fe8d3b6f1d4fc,8f843a46d356a8f668505d355e6a49945b0b74afc8d973d2bd42a0a9bea42083,true,1,1,Shorting / borrow / margin / locates,execution_action_quality,borrow_cost_vs_trade_edge,true,decision|selected_route|instrument|short_shares|put_contracts|premium_paid|bearish_delta_shares|feasibility|rejected_routes|scenario_pnl.gap_down|scenario_pnl.melt_up|scenario_pnl.range_chop|scenario_pnl.sector_rotation|worst_case_pnl|self_check,decision|selected_route|instrument|short_shares|put_contracts|premium_paid|bearish_delta_shares|feasibility|rejected_routes|scenario_pnl.gap_down|scenario_pnl.melt_up|scenario_pnl.range_chop|scenario_pnl.sector_rotation|worst_case_pnl|self_check,
SB-AGI-058,stockbench-agi-058,AGI,AGI,0,VERIFIED,2bf8f664251cdec66fc14b818f8b9aad102365556a56b1d2b1aec663d987546c,fc67be553b021e37c6e96af031fdac2f443e2ab3c256f2f3ca46214a47104e9c,73c2e41691d4617e105dea8d0e07df20af3409cc9c6e6bba60b3c92b435ca743,true,1,1,Listed options strategy / Greeks,execution_action_quality,early_assignment_dividend_risk,false,decision|selected_route|instrument|call_strike|dividend_per_share|call_time_value|early_assignment_risk|feasibility|rejected_routes|scenario_pnl.risk_off|scenario_pnl.squeeze|worst_case_pnl|self_check,decision|selected_route|instrument|call_strike|dividend_per_share|call_time_value|early_assignment_risk|feasibility|rejected_routes|scenario_pnl.risk_off|scenario_pnl.squeeze|worst_case_pnl|self_check,
SB-AGI-059,stockbench-agi-059,AGI,AGI,0,VERIFIED,5a2fbba969866b1d2c5c6eadd144f0d6ff3a3111a8893f15e2c8076467529a3c,3c84ad1c9061ba402a3411e86a5b48515d17e27e70aa5d0ca496194455d6a75c,3e9dfffee913441b0a31dc7465d4d39db0ce39f5968c471cadb06d779f2f66ab,true,1,1,Futures / commodities / spreads / rolls,judgment_risk_augmentation,span_margin_calendar_spread,false,decision|selected_route|spread_count|expected_carry_usd|margin_used|feasibility|rejected_routes|scenario_pnl.rate_shock|scenario_pnl.vol_spike|scenario_pnl.credit_widening|worst_case_pnl|self_check,decision|selected_route|spread_count|expected_carry_usd|margin_used|feasibility|rejected_routes|scenario_pnl.rate_shock|scenario_pnl.vol_spike|scenario_pnl.credit_widening|worst_case_pnl|self_check,
SB-AGI-060,stockbench-agi-060,AGI,AGI,0,VERIFIED,5f193bf9de663fb1cd67a745afb59ecb4ac62508703b64a61774ffcf9f4572af,744ef1bf7370afdcf5957e0e8c90e5c481f2f73c8538e7cb58c7856c2d42e38b,62300c76afc1185992f81e48035201778bd684962b08a97ed3634c22d6f04341,true,1,1,Portfolio risk / rebalancing,execution_action_quality,beta_dollar_rebalance,true,decision|selected_route|es_contracts|beta_reduction_usd|beta_reduction_pct|margin_used|expected_cost|feasibility|rejected_routes|scenario_pnl.gap_down|scenario_pnl.melt_up|scenario_pnl.range_chop|scenario_pnl.sector_rotation|worst_case_pnl|self_check,decision|selected_route|es_contracts|beta_reduction_usd|beta_reduction_pct|margin_used|expected_cost|feasibility|rejected_routes|scenario_pnl.gap_down|scenario_pnl.melt_up|scenario_pnl.range_chop|scenario_pnl.sector_rotation|worst_case_pnl|self_check,
SB-AGI-061,stockbench-agi-061,AGI,AGI,0,VERIFIED,27f15d11a280db89cb7c7d06e3fde733dbcbcd2ef0cae85c263d6bbfb2b79f82,c6f450f842e0429f75a927959a9be39cf2f7e08e7ddfbf7efa9cb3e60f2808b6,7719e11d1999ae3b3576df5a4b45e4981e1b42d12442841acbc5e6d19ff68a75,true,1,1,Shorting / borrow / margin / locates,execution_action_quality,borrow_cost_vs_trade_edge,true,decision|selected_route|instrument|short_shares|put_contracts|premium_paid|bearish_delta_shares|feasibility|rejected_routes|scenario_pnl.risk_off|scenario_pnl.squeeze|worst_case_pnl|self_check,decision|selected_route|instrument|short_shares|put_contracts|premium_paid|bearish_delta_shares|feasibility|rejected_routes|scenario_pnl.risk_off|scenario_pnl.squeeze|worst_case_pnl|self_check,
SB-AGI-062,stockbench-agi-062,AGI,AGI,0,VERIFIED,88dbbe930d18209f0dd03bf0634e94ad151028944563457ad7f0c45c160bb3ae,d86762969a7479fb5980cd60fdd9a71c84bbc3e72927dc6b5d0ecaf6f1544564,20ab13e4484225549f1bab79ff256b3747f9b1b612cdd5588b950c30190eb4a0,true,1,1,Listed options strategy / Greeks,judgment_risk_augmentation,early_assignment_dividend_risk,false,decision|selected_route|instrument|call_strike|dividend_per_share|call_time_value|early_assignment_risk|feasibility|rejected_routes|scenario_pnl.rate_shock|scenario_pnl.vol_spike|scenario_pnl.credit_widening|worst_case_pnl|self_check,decision|selected_route|instrument|call_strike|dividend_per_share|call_time_value|early_assignment_risk|feasibility|rejected_routes|scenario_pnl.rate_shock|scenario_pnl.vol_spike|scenario_pnl.credit_widening|worst_case_pnl|self_check,
SB-AGI-063,stockbench-agi-063,AGI,AGI,0,VERIFIED,d4f0d6a8b578c103827a173f72fd4e72c5548d764393122caba7953ebda9ec47,54b6ecb6641f9d6767adea715b2acb35d2bb8433935d4f37e773f770cb58bc25,afa38d2895947515f0a1c21751d3396f39568fca0f3ffbe983278de21b136345,true,1,1,Futures / commodities / spreads / rolls,execution_action_quality,span_margin_calendar_spread,false,decision|selected_route|spread_count|expected_carry_usd|margin_used|feasibility|rejected_routes|scenario_pnl.gap_down|scenario_pnl.melt_up|scenario_pnl.range_chop|scenario_pnl.sector_rotation|worst_case_pnl|self_check,decision|selected_route|spread_count|expected_carry_usd|margin_used|feasibility|rejected_routes|scenario_pnl.gap_down|scenario_pnl.melt_up|scenario_pnl.range_chop|scenario_pnl.sector_rotation|worst_case_pnl|self_check,
SB-AGI-064,stockbench-agi-064,AGI,AGI,0,VERIFIED,6d1311eddcc7e430733f485cd2026547ecdc7b9e66379018c6ed9b21721f1ea8,6874157b518406b82f1796f6b5d2bf522d8610b7b4cb44f33142072b1c808773,0941088888cf78f07005de46a68ae8784235feadf9efe3433a3472254ffb1826,true,1,1,Portfolio risk / rebalancing,execution_action_quality,beta_dollar_rebalance,true,decision|selected_route|es_contracts|beta_reduction_usd|beta_reduction_pct|margin_used|expected_cost|feasibility|rejected_routes|scenario_pnl.risk_off|scenario_pnl.squeeze|worst_case_pnl|self_check,decision|selected_route|es_contracts|beta_reduction_usd|beta_reduction_pct|margin_used|expected_cost|feasibility|rejected_routes|scenario_pnl.risk_off|scenario_pnl.squeeze|worst_case_pnl|self_check,
SB-AGI-065,stockbench-agi-065,AGI,AGI,0,VERIFIED,7c3bd819251fd83f3bef7d1c9ad8cdfa4107959521d965c62b548b777f6eccf9,a5fda174cd9e5d35bbbac1c4ab39acbc890503c0a433e010cfa0bb9f1def9420,e3cfbfa127faa29ae080a8b8a448b6dd8d162ecb96fa8cd6faaa6251dc12c051,true,1,1,Shorting / borrow / margin / locates,judgment_risk_augmentation,borrow_cost_vs_trade_edge,true,decision|selected_route|instrument|short_shares|put_contracts|premium_paid|bearish_delta_shares|feasibility|rejected_routes|scenario_pnl.rate_shock|scenario_pnl.vol_spike|scenario_pnl.credit_widening|worst_case_pnl|self_check,decision|selected_route|instrument|short_shares|put_contracts|premium_paid|bearish_delta_shares|feasibility|rejected_routes|scenario_pnl.rate_shock|scenario_pnl.vol_spike|scenario_pnl.credit_widening|worst_case_pnl|self_check,
SB-AGI-066,stockbench-agi-066,AGI,AGI,0,VERIFIED,edcd7837aa59a778e667fef311879e64d00eb6e5b58af335bc885a4c3f04cd02,a1477a5e01bcc2ca1b379957e3d572a78125496c18daa9bb475fedd6d60dc627,9fd3f9f6d7b32f178ea8cc0ff952344d84dc961b4d788de1288dfa063f7e0f69,true,1,1,Listed options strategy / Greeks,execution_action_quality,early_assignment_dividend_risk,false,decision|selected_route|instrument|call_strike|dividend_per_share|call_time_value|early_assignment_risk|feasibility|rejected_routes|scenario_pnl.gap_down|scenario_pnl.melt_up|scenario_pnl.range_chop|scenario_pnl.sector_rotation|worst_case_pnl|self_check,decision|selected_route|instrument|call_strike|dividend_per_share|call_time_value|early_assignment_risk|feasibility|rejected_routes|scenario_pnl.gap_down|scenario_pnl.melt_up|scenario_pnl.range_chop|scenario_pnl.sector_rotation|worst_case_pnl|self_check,
SB-AGI-067,stockbench-agi-067,AGI,AGI,0,VERIFIED,81bfed00f170f6eb108e39df105a44e9e6ecc80583dae083ab0264b521eea178,aa7165a6230c03046448f65ed1fc8858569bc61140ad01f7561991561d41e6c1,fe503d2076f04330e5b922de9b0adb71947b2898a6232792146fbe66e553d8dc,true,1,1,Futures / commodities / spreads / rolls,execution_action_quality,span_margin_calendar_spread,false,decision|selected_route|spread_count|expected_carry_usd|margin_used|feasibility|rejected_routes|scenario_pnl.risk_off|scenario_pnl.squeeze|worst_case_pnl|self_check,decision|selected_route|spread_count|expected_carry_usd|margin_used|feasibility|rejected_routes|scenario_pnl.risk_off|scenario_pnl.squeeze|worst_case_pnl|self_check,
SB-AGI-068,stockbench-agi-068,AGI,AGI,0,VERIFIED,e4cb7e22a0ee40118be063800935bbe8322d7898133dd48acca3d5589b490246,d1f04e7f2bc234b5a9042d1c9e37f67e73b3aecf749a3d46b74828600fc7da53,62a43b387659b67c70c119bf75d96e479f2ed631ebb6a3d22fbc5eee746afb28,true,1,1,Portfolio risk / rebalancing,judgment_risk_augmentation,beta_dollar_rebalance,true,decision|selected_route|es_contracts|beta_reduction_usd|beta_reduction_pct|margin_used|expected_cost|feasibility|rejected_routes|scenario_pnl.rate_shock|scenario_pnl.vol_spike|scenario_pnl.credit_widening|worst_case_pnl|self_check,decision|selected_route|es_contracts|beta_reduction_usd|beta_reduction_pct|margin_used|expected_cost|feasibility|rejected_routes|scenario_pnl.rate_shock|scenario_pnl.vol_spike|scenario_pnl.credit_widening|worst_case_pnl|self_check,
SB-AGI-069,stockbench-agi-069,AGI,AGI,0,VERIFIED,71238a587b1ca3e6d0f3ed8ac93ac775da86fe35e68d64b22b4ed69c073343b3,d6d2c5567c1d1f5c183cf3f6b6f854f436d427cef82a5a80be63dfeb3528ab88,871a0e83d628e0890b68e9ab30d084f677ab3889abb3612d863e0d00e2cc47f2,true,1,1,Shorting / borrow / margin / locates,execution_action_quality,borrow_cost_vs_trade_edge,true,decision|selected_route|instrument|short_shares|put_contracts|premium_paid|bearish_delta_shares|feasibility|rejected_routes|scenario_pnl.gap_down|scenario_pnl.melt_up|scenario_pnl.range_chop|scenario_pnl.sector_rotation|worst_case_pnl|self_check,decision|selected_route|instrument|short_shares|put_contracts|premium_paid|bearish_delta_shares|feasibility|rejected_routes|scenario_pnl.gap_down|scenario_pnl.melt_up|scenario_pnl.range_chop|scenario_pnl.sector_rotation|worst_case_pnl|self_check,
SB-AGI-070,stockbench-agi-070,AGI,AGI,0,VERIFIED,609975c461e9d471ed1a004f16f8a3294751e08cc827459f847bba77d1ee93b9,0ff6e1e59f25f408ab480ff34ab7dab8a9f7f2f081ce63915e6a048d3973470e,10ae1304a8ecd5a391c97fa52c68612563bc8aea82c392bf794f617e687f8d74,true,1,1,Listed options strategy / Greeks,execution_action_quality,early_assignment_dividend_risk,false,decision|selected_route|instrument|call_strike|dividend_per_share|call_time_value|early_assignment_risk|feasibility|rejected_routes|scenario_pnl.risk_off|scenario_pnl.squeeze|worst_case_pnl|self_check,decision|selected_route|instrument|call_strike|dividend_per_share|call_time_value|early_assignment_risk|feasibility|rejected_routes|scenario_pnl.risk_off|scenario_pnl.squeeze|worst_case_pnl|self_check,
SB-AGI-071,stockbench-agi-071,AGI,AGI,0,VERIFIED,9306091c5c4d5c0aec3c0c1a8474783d7e921ee3abb033391e24555fe1237de1,f446aed5ba38dfc1eb1cc131bffc697063355a6e907bb89908a487bbd1af3ec5,2680b76d57d3f41ccd7b699ff7e36a81dc807db69ee3c4dbdbed2bdd970f908a,true,1,1,Futures / commodities / spreads / rolls,judgment_risk_augmentation,span_margin_calendar_spread,false,decision|selected_route|spread_count|expected_carry_usd|margin_used|feasibility|rejected_routes|scenario_pnl.rate_shock|scenario_pnl.vol_spike|scenario_pnl.credit_widening|worst_case_pnl|self_check,decision|selected_route|spread_count|expected_carry_usd|margin_used|feasibility|rejected_routes|scenario_pnl.rate_shock|scenario_pnl.vol_spike|scenario_pnl.credit_widening|worst_case_pnl|self_check,
SB-AGI-072,stockbench-agi-072,AGI,AGI,0,VERIFIED,7aabb1ded0dcf52a3539f141867ceaf603fb867b1ff9b3ea177bccbf2a697f29,64728fbc1b06fce28ccb158116410b00f20d619af1141dffa1ae284656be4eb9,198e7da9a025d1f8f6e3bb4e951bf58eaede471bcb0813d63935120a016f3996,true,1,1,Portfolio risk / rebalancing,execution_action_quality,beta_dollar_rebalance,true,decision|selected_route|es_contracts|beta_reduction_usd|beta_reduction_pct|margin_used|expected_cost|feasibility|rejected_routes|scenario_pnl.gap_down|scenario_pnl.melt_up|scenario_pnl.range_chop|scenario_pnl.sector_rotation|worst_case_pnl|self_check,decision|selected_route|es_contracts|beta_reduction_usd|beta_reduction_pct|margin_used|expected_cost|feasibility|rejected_routes|scenario_pnl.gap_down|scenario_pnl.melt_up|scenario_pnl.range_chop|scenario_pnl.sector_rotation|worst_case_pnl|self_check,
SB-AGI-073,stockbench-agi-073,AGI,AGI,0,VERIFIED,de5a6c2d26c468c76b53aee7edd83cb20377d88ca17b8c47eec98e7227155fad,1873591036f2bcc77ecac8e80a409e79d26190db6ed8a12acf5c5bddaa08c5f9,f683c1e829f0662e12fe0a63bdd2607643f2f2e1b08b5ae41437ef49c3283c02,true,1,1,Shorting / borrow / margin / locates,execution_action_quality,borrow_cost_vs_trade_edge,true,decision|selected_route|instrument|short_shares|put_contracts|premium_paid|bearish_delta_shares|feasibility|rejected_routes|scenario_pnl.risk_off|scenario_pnl.squeeze|worst_case_pnl|self_check,decision|selected_route|instrument|short_shares|put_contracts|premium_paid|bearish_delta_shares|feasibility|rejected_routes|scenario_pnl.risk_off|scenario_pnl.squeeze|worst_case_pnl|self_check,
SB-AGI-074,stockbench-agi-074,AGI,AGI,0,VERIFIED,f7430194b797d07651cffe5888a5c7e80ebe0cb42bff1684fddc29e50600248e,792f188da5ee4aa6793b14f532fc97e9fc2b4e8238fced0076af13e82f2050b7,d5dc85c7ad224bfa65d68013942553abdbf9952d84c8b5994df68fd1cf6645f8,true,1,1,Listed options strategy / Greeks,judgment_risk_augmentation,early_assignment_dividend_risk,false,decision|selected_route|instrument|call_strike|dividend_per_share|call_time_value|early_assignment_risk|feasibility|rejected_routes|scenario_pnl.rate_shock|scenario_pnl.vol_spike|scenario_pnl.credit_widening|worst_case_pnl|self_check,decision|selected_route|instrument|call_strike|dividend_per_share|call_time_value|early_assignment_risk|feasibility|rejected_routes|scenario_pnl.rate_shock|scenario_pnl.vol_spike|scenario_pnl.credit_widening|worst_case_pnl|self_check,
SB-AGI-075,stockbench-agi-075,AGI,AGI,0,VERIFIED,f2777fd8b17cf4ee02875c15a304cb5a744563fb235111234eb2833c18d53237,1bb4eb758327e46dd9f09351be88e4228846ea51c280f289319bdb19ca478db5,e11e813081676f65efda32d439cb5846e716511b94cedeccffedf3aecb3f0e91,true,1,1,Futures / commodities / spreads / rolls,execution_action_quality,span_margin_calendar_spread,false,decision|selected_route|spread_count|expected_carry_usd|margin_used|feasibility|rejected_routes|scenario_pnl.gap_down|scenario_pnl.melt_up|scenario_pnl.range_chop|scenario_pnl.sector_rotation|worst_case_pnl|self_check,decision|selected_route|spread_count|expected_carry_usd|margin_used|feasibility|rejected_routes|scenario_pnl.gap_down|scenario_pnl.melt_up|scenario_pnl.range_chop|scenario_pnl.sector_rotation|worst_case_pnl|self_check,
SB-AGI-076,stockbench-agi-076,AGI,AGI,0,VERIFIED,ac4a442b14e6abbcbe4760c60e69704f184068ad2ee7782e7d4df10bbf9bc68e,9bddcdd35868a9f34499b636813ecae5359e5ab1f875828ce1c00c3dd602dbd5,48034a99b5a47a7741ffa6d75b6fa190bd52744357e22460f63650402b6318b6,true,1,1,Portfolio risk / rebalancing,execution_action_quality,beta_dollar_rebalance,true,decision|selected_route|es_contracts|beta_reduction_usd|beta_reduction_pct|margin_used|expected_cost|feasibility|rejected_routes|scenario_pnl.risk_off|scenario_pnl.squeeze|worst_case_pnl|self_check,decision|selected_route|es_contracts|beta_reduction_usd|beta_reduction_pct|margin_used|expected_cost|feasibility|rejected_routes|scenario_pnl.risk_off|scenario_pnl.squeeze|worst_case_pnl|self_check,
SB-AGI-077,stockbench-agi-077,AGI,AGI,0,VERIFIED,707b174cece9e8de66f849374fb7cd67e10a41d47626b4babc72dab893410576,98fc4d33458cde4edec0a7796ed8cc7c7ba2869a53f08fe0677f4a8c5791f445,ae228064f85544827475dc262d5974d801c02d4ca61597b717b0b794ff1593fe,true,1,1,Shorting / borrow / margin / locates,judgment_risk_augmentation,borrow_cost_vs_trade_edge,true,decision|selected_route|instrument|short_shares|put_contracts|premium_paid|bearish_delta_shares|feasibility|rejected_routes|scenario_pnl.rate_shock|scenario_pnl.vol_spike|scenario_pnl.credit_widening|worst_case_pnl|self_check,decision|selected_route|instrument|short_shares|put_contracts|premium_paid|bearish_delta_shares|feasibility|rejected_routes|scenario_pnl.rate_shock|scenario_pnl.vol_spike|scenario_pnl.credit_widening|worst_case_pnl|self_check,
SB-AGI-078,stockbench-agi-078,AGI,AGI,0,VERIFIED,149cd47c04ee51f271b019be090e08e386811d7a278bb4e4192b2318cca8c380,e5e37d8e6ee1a229d7466e8a26e71a21cc676629e3d597438633b142a87f719d,6a3c8b2d753d7f119ef76b2ebdd93769d0720fefcf07cd6e9166106c44ab2e05,true,1,1,Listed options strategy / Greeks,execution_action_quality,early_assignment_dividend_risk,false,decision|selected_route|instrument|call_strike|dividend_per_share|call_time_value|early_assignment_risk|feasibility|rejected_routes|scenario_pnl.gap_down|scenario_pnl.melt_up|scenario_pnl.range_chop|scenario_pnl.sector_rotation|worst_case_pnl|self_check,decision|selected_route|instrument|call_strike|dividend_per_share|call_time_value|early_assignment_risk|feasibility|rejected_routes|scenario_pnl.gap_down|scenario_pnl.melt_up|scenario_pnl.range_chop|scenario_pnl.sector_rotation|worst_case_pnl|self_check,
SB-AGI-079,stockbench-agi-079,AGI,AGI,0,VERIFIED,41dd6f2c2ad66d094eda8bf30a2c77b40c869902fbd83a1406a250ae3e93e90e,cbb9f8b295f784bfb02896c9631ef72968eee0454e52d813cf4da3bf8ca7be90,ad0ae653582653d1b98d6fae9aaf0479604bbddb842fffe6744cb05460be74b6,true,1,1,Futures / commodities / spreads / rolls,execution_action_quality,span_margin_calendar_spread,false,decision|selected_route|spread_count|expected_carry_usd|margin_used|feasibility|rejected_routes|scenario_pnl.risk_off|scenario_pnl.squeeze|worst_case_pnl|self_check,decision|selected_route|spread_count|expected_carry_usd|margin_used|feasibility|rejected_routes|scenario_pnl.risk_off|scenario_pnl.squeeze|worst_case_pnl|self_check,
SB-AGI-080,stockbench-agi-080,AGI,AGI,0,VERIFIED,aa524bd7b4178b56149366adb489f8fff709dcb4a6000fe95694ed6c47fc0004,372331105e5b2e76e1edaed87fd87ed2662dd2037cca1d82f0780106e6bc60b3,b05cfde572756e40977c193d0331e3fc7d040fcea2e4789e35d768e97fbc5011,true,1,1,Portfolio risk / rebalancing,judgment_risk_augmentation,beta_dollar_rebalance,true,decision|selected_route|es_contracts|beta_reduction_usd|beta_reduction_pct|margin_used|expected_cost|feasibility|rejected_routes|scenario_pnl.rate_shock|scenario_pnl.vol_spike|scenario_pnl.credit_widening|worst_case_pnl|self_check,decision|selected_route|es_contracts|beta_reduction_usd|beta_reduction_pct|margin_used|expected_cost|feasibility|rejected_routes|scenario_pnl.rate_shock|scenario_pnl.vol_spike|scenario_pnl.credit_widening|worst_case_pnl|self_check,
SB-AGI-081,stockbench-agi-081,AGI,AGI,0,VERIFIED,3978606599849ceccc3377e769438bb163f3c7869dc25f7e53673410a7a02897,37d96d60cb52774f25dc4346ff18b5a8e94bf0bf8fe378e6f20aae3925942e96,bae99cb71a94eae1d5701a634b45fddce54210296f20c9251db912aa20f0eda8,true,1,1,Shorting / borrow / margin / locates,execution_action_quality,borrow_cost_vs_trade_edge,true,decision|selected_route|instrument|short_shares|put_contracts|premium_paid|bearish_delta_shares|feasibility|rejected_routes|scenario_pnl.gap_down|scenario_pnl.melt_up|scenario_pnl.range_chop|scenario_pnl.sector_rotation|worst_case_pnl|self_check,decision|selected_route|instrument|short_shares|put_contracts|premium_paid|bearish_delta_shares|feasibility|rejected_routes|scenario_pnl.gap_down|scenario_pnl.melt_up|scenario_pnl.range_chop|scenario_pnl.sector_rotation|worst_case_pnl|self_check,
SB-AGI-082,stockbench-agi-082,AGI,AGI,0,VERIFIED,107c5fc0764d955c65cdfb4c8a1589c30162add73f324653fef09d0132080e1e,94b5c32522277e9b8b12c821a311f96444b511fb511a74be2d033d1a9ddbd957,16a8ab11ad51116e3a78dea2ed20ee679894aa8114e38c1e6297fc1adecab7d0,true,1,1,Listed options strategy / Greeks,execution_action_quality,early_assignment_dividend_risk,false,decision|selected_route|instrument|call_strike|dividend_per_share|call_time_value|early_assignment_risk|feasibility|rejected_routes|scenario_pnl.risk_off|scenario_pnl.squeeze|worst_case_pnl|self_check,decision|selected_route|instrument|call_strike|dividend_per_share|call_time_value|early_assignment_risk|feasibility|rejected_routes|scenario_pnl.risk_off|scenario_pnl.squeeze|worst_case_pnl|self_check,
