question_id,level,rubric_id,prompt,model,pass_count_3,majority_pass,pass_bits_n1_n2_n3,scores_n1_n2_n3,avg_score,median_score,avg_duration_ms
AGI-078,L11/AGI,agi-AGI-078,"You manage $920,000 of directional crypto exposure into a binary BTC miner default window. A hedge is only acceptable if the final package respects the premium budget and keeps the worst scenario PnL no lower than $-135,000. The desk wants the package with the strongest probability-weighted PnL among packages that survive that drawdown floor. Unhedged scenario tape: - default: probability 28.00%, unhedged PnL $-260,000 - chop: probability 47.00%, unhedged PnL $-25,000 - squeeze: probability 25.00%, unhedged PnL $118,000 Available hedge overlays: - put_spread_68k_60k: upfront premium $22,000; payoff by scenario default $145,000, chop $8,000, squeeze $-22,000 - perp_short_20pct: upfront premium $9,000; payoff by scenario default $78,000, chop $-4,000, squeeze $-46,000 - call_overwrite_86k: upfront premium $-7,000; payoff by scenario default $-12,000, chop $5,000, squeeze $-88,000 - variance_swap: upfront premium $18,000; payoff by scenario default $95,000, chop $-6,000, squeeze $12,000 Premium budget: $76,000. Design the hedge package from these primitives. The answer must reconcile selected_hedges, premium_usd, worst_case_pnl_usd, expected_pnl_usd, and self_check from one plan. Output JSON fields: intent, chosen_strategy, selected_hedges, premium_usd, worst_case_pnl_usd, expected_pnl_usd, self_check.",mistralai/mistral-medium-3-5,0,0,0|0|0,0|0|0,0.000,0.000,14400
AGI-078,L11/AGI,agi-AGI-078,"You manage $920,000 of directional crypto exposure into a binary BTC miner default window. A hedge is only acceptable if the final package respects the premium budget and keeps the worst scenario PnL no lower than $-135,000. The desk wants the package with the strongest probability-weighted PnL among packages that survive that drawdown floor. Unhedged scenario tape: - default: probability 28.00%, unhedged PnL $-260,000 - chop: probability 47.00%, unhedged PnL $-25,000 - squeeze: probability 25.00%, unhedged PnL $118,000 Available hedge overlays: - put_spread_68k_60k: upfront premium $22,000; payoff by scenario default $145,000, chop $8,000, squeeze $-22,000 - perp_short_20pct: upfront premium $9,000; payoff by scenario default $78,000, chop $-4,000, squeeze $-46,000 - call_overwrite_86k: upfront premium $-7,000; payoff by scenario default $-12,000, chop $5,000, squeeze $-88,000 - variance_swap: upfront premium $18,000; payoff by scenario default $95,000, chop $-6,000, squeeze $12,000 Premium budget: $76,000. Design the hedge package from these primitives. The answer must reconcile selected_hedges, premium_usd, worst_case_pnl_usd, expected_pnl_usd, and self_check from one plan. Output JSON fields: intent, chosen_strategy, selected_hedges, premium_usd, worst_case_pnl_usd, expected_pnl_usd, self_check.",mistralai/mistral-small-2603,0,0,0|0|0,0|0|0,0.000,0.000,2442
AGI-079,L11/AGI,agi-AGI-079,"You manage $840,000 of directional crypto exposure into a binary ETH validator slashing window. A hedge is only acceptable if the final package respects the premium budget and keeps the worst scenario PnL no lower than $-115,000. The desk wants the package with the strongest probability-weighted PnL among packages that survive that drawdown floor. Unhedged scenario tape: - default: probability 31.00%, unhedged PnL $-220,000 - chop: probability 46.00%, unhedged PnL $-18,000 - squeeze: probability 23.00%, unhedged PnL $94,000 Available hedge overlays: - put_spread_3400_3000: upfront premium $18,000; payoff by scenario default $118,000, chop $6,000, squeeze $-17,000 - stETH_discount_swap: upfront premium $14,000; payoff by scenario default $76,000, chop $-3,000, squeeze $4,000 - perp_short_25pct: upfront premium $11,000; payoff by scenario default $69,000, chop $-5,000, squeeze $-39,000 - call_overwrite_4600: upfront premium $-6,000; payoff by scenario default $-8,000, chop $3,000, squeeze $-62,000 Premium budget: $38,000. Design the hedge package from these primitives. The answer must reconcile selected_hedges, premium_usd, worst_case_pnl_usd, expected_pnl_usd, and self_check from one plan. Output JSON fields: intent, chosen_strategy, selected_hedges, premium_usd, worst_case_pnl_usd, expected_pnl_usd, self_check.",mistralai/mistral-medium-3-5,0,0,0|0|0,0.286|0.143|0.286,0.238,0.286,24057
AGI-079,L11/AGI,agi-AGI-079,"You manage $840,000 of directional crypto exposure into a binary ETH validator slashing window. A hedge is only acceptable if the final package respects the premium budget and keeps the worst scenario PnL no lower than $-115,000. The desk wants the package with the strongest probability-weighted PnL among packages that survive that drawdown floor. Unhedged scenario tape: - default: probability 31.00%, unhedged PnL $-220,000 - chop: probability 46.00%, unhedged PnL $-18,000 - squeeze: probability 23.00%, unhedged PnL $94,000 Available hedge overlays: - put_spread_3400_3000: upfront premium $18,000; payoff by scenario default $118,000, chop $6,000, squeeze $-17,000 - stETH_discount_swap: upfront premium $14,000; payoff by scenario default $76,000, chop $-3,000, squeeze $4,000 - perp_short_25pct: upfront premium $11,000; payoff by scenario default $69,000, chop $-5,000, squeeze $-39,000 - call_overwrite_4600: upfront premium $-6,000; payoff by scenario default $-8,000, chop $3,000, squeeze $-62,000 Premium budget: $38,000. Design the hedge package from these primitives. The answer must reconcile selected_hedges, premium_usd, worst_case_pnl_usd, expected_pnl_usd, and self_check from one plan. Output JSON fields: intent, chosen_strategy, selected_hedges, premium_usd, worst_case_pnl_usd, expected_pnl_usd, self_check.",mistralai/mistral-small-2603,0,0,0|0|0,0.286|0.286|0.286,0.286,0.286,2186
AGI-080,L11/AGI,agi-AGI-080,"You manage $610,000 of directional crypto exposure into a binary SOL outage window. A hedge is only acceptable if the final package respects the premium budget and keeps the worst scenario PnL no lower than $-85,000. The desk wants the package with the strongest probability-weighted PnL among packages that survive that drawdown floor. Unhedged scenario tape: - default: probability 29.00%, unhedged PnL $-160,000 - chop: probability 48.00%, unhedged PnL $-14,000 - squeeze: probability 23.00%, unhedged PnL $76,000 Available hedge overlays: - put_spread_155_130: upfront premium $13,000; payoff by scenario default $86,000, chop $5,000, squeeze $-12,000 - perp_short_30pct: upfront premium $9,000; payoff by scenario default $62,000, chop $-4,000, squeeze $-30,000 - validator_hedge: upfront premium $8,000; payoff by scenario default $41,000, chop $1,000, squeeze $-9,000 - call_overwrite_220: upfront premium $-5,000; payoff by scenario default $-6,000, chop $2,500, squeeze $-47,000 Premium budget: $30,000. Design the hedge package from these primitives. The answer must reconcile selected_hedges, premium_usd, worst_case_pnl_usd, expected_pnl_usd, and self_check from one plan. Output JSON fields: intent, chosen_strategy, selected_hedges, premium_usd, worst_case_pnl_usd, expected_pnl_usd, self_check.",mistralai/mistral-medium-3-5,0,0,0|0|0,0|0|0,0.000,0.000,4841
AGI-080,L11/AGI,agi-AGI-080,"You manage $610,000 of directional crypto exposure into a binary SOL outage window. A hedge is only acceptable if the final package respects the premium budget and keeps the worst scenario PnL no lower than $-85,000. The desk wants the package with the strongest probability-weighted PnL among packages that survive that drawdown floor. Unhedged scenario tape: - default: probability 29.00%, unhedged PnL $-160,000 - chop: probability 48.00%, unhedged PnL $-14,000 - squeeze: probability 23.00%, unhedged PnL $76,000 Available hedge overlays: - put_spread_155_130: upfront premium $13,000; payoff by scenario default $86,000, chop $5,000, squeeze $-12,000 - perp_short_30pct: upfront premium $9,000; payoff by scenario default $62,000, chop $-4,000, squeeze $-30,000 - validator_hedge: upfront premium $8,000; payoff by scenario default $41,000, chop $1,000, squeeze $-9,000 - call_overwrite_220: upfront premium $-5,000; payoff by scenario default $-6,000, chop $2,500, squeeze $-47,000 Premium budget: $30,000. Design the hedge package from these primitives. The answer must reconcile selected_hedges, premium_usd, worst_case_pnl_usd, expected_pnl_usd, and self_check from one plan. Output JSON fields: intent, chosen_strategy, selected_hedges, premium_usd, worst_case_pnl_usd, expected_pnl_usd, self_check.",mistralai/mistral-small-2603,0,0,0|0|0,0|0|0,0.000,0.000,2593
AGI-081,L11/AGI,agi-AGI-081,"You manage $730,000 of directional crypto exposure into a binary DeFi oracle exploit window. A hedge is only acceptable if the final package respects the premium budget and keeps the worst scenario PnL no lower than $-100,000. The desk wants the package with the strongest probability-weighted PnL among packages that survive that drawdown floor. Unhedged scenario tape: - default: probability 30.00%, unhedged PnL $-190,000 - chop: probability 45.00%, unhedged PnL $-22,000 - squeeze: probability 25.00%, unhedged PnL $88,000 Available hedge overlays: - basket_put_spread: upfront premium $17,000; payoff by scenario default $105,000, chop $7,000, squeeze $-15,000 - perp_short_defi: upfront premium $10,000; payoff by scenario default $72,000, chop $-5,000, squeeze $-33,000 - stable_long_basis: upfront premium $6,000; payoff by scenario default $28,000, chop $2,000, squeeze $-4,000 - call_overwrite_index: upfront premium $-5,000; payoff by scenario default $-7,000, chop $3,000, squeeze $-52,000 Premium budget: $33,000. Design the hedge package from these primitives. The answer must reconcile selected_hedges, premium_usd, worst_case_pnl_usd, expected_pnl_usd, and self_check from one plan. Output JSON fields: intent, chosen_strategy, selected_hedges, premium_usd, worst_case_pnl_usd, expected_pnl_usd, self_check.",mistralai/mistral-medium-3-5,0,0,0|0|0,0|0|0,0.000,0.000,5127
AGI-081,L11/AGI,agi-AGI-081,"You manage $730,000 of directional crypto exposure into a binary DeFi oracle exploit window. A hedge is only acceptable if the final package respects the premium budget and keeps the worst scenario PnL no lower than $-100,000. The desk wants the package with the strongest probability-weighted PnL among packages that survive that drawdown floor. Unhedged scenario tape: - default: probability 30.00%, unhedged PnL $-190,000 - chop: probability 45.00%, unhedged PnL $-22,000 - squeeze: probability 25.00%, unhedged PnL $88,000 Available hedge overlays: - basket_put_spread: upfront premium $17,000; payoff by scenario default $105,000, chop $7,000, squeeze $-15,000 - perp_short_defi: upfront premium $10,000; payoff by scenario default $72,000, chop $-5,000, squeeze $-33,000 - stable_long_basis: upfront premium $6,000; payoff by scenario default $28,000, chop $2,000, squeeze $-4,000 - call_overwrite_index: upfront premium $-5,000; payoff by scenario default $-7,000, chop $3,000, squeeze $-52,000 Premium budget: $33,000. Design the hedge package from these primitives. The answer must reconcile selected_hedges, premium_usd, worst_case_pnl_usd, expected_pnl_usd, and self_check from one plan. Output JSON fields: intent, chosen_strategy, selected_hedges, premium_usd, worst_case_pnl_usd, expected_pnl_usd, self_check.",mistralai/mistral-small-2603,0,0,0|0|0,0|0|0,0.000,0.000,2394
AGI-082,L11/AGI,agi-AGI-082,"Convert $4,130,000 USDC into HYPE during a pre-announcement liquidity window. Public route overuse is copied by searchers and repriced before completion; private routes do not create a public pre-fill graph. No spot inventory may be used to offset the acquisition. Current HYPE mid is $24.8. Venue primitives: - Binance: usable clip $900,000, quoted price $24.76, fee 0.06%, fixed cost $45, publicly visible before completion - Hyperliquid_RFQ: usable clip $850,000, quoted price $24.81, fee 0.04%, fixed cost $30, private before completion - Bybit: usable clip $700,000, quoted price $24.88, fee 0.07%, fixed cost $35, publicly visible before completion - CoW_RFQ: usable clip $650,000, quoted price $24.93, fee 0.05%, fixed cost $25, private before completion - Uniswap_Arbitrum: usable clip $550,000, quoted price $25.02, fee 0.12%, fixed cost $120, private before completion - Coinbase: usable clip $600,000, quoted price $25.08, fee 0.08%, fixed cost $40, publicly visible before completion Any publicly visible child order larger than $780,000 is copied and loses priority before the fill settles. Design the acquisition route that completes the full notional while avoiding copied-flow repricing. The answer must reconcile venue_allocation_usd, largest_visible_clip_usd, expected_asset_received, effective_price, and self_check from one plan. Output JSON fields: intent, chosen_strategy, venue_allocation_usd, largest_visible_clip_usd, expected_asset_received, effective_price, self_check.",mistralai/mistral-medium-3-5,0,0,0|0|0,0|0.583|0.25,0.278,0.250,6629
AGI-082,L11/AGI,agi-AGI-082,"Convert $4,130,000 USDC into HYPE during a pre-announcement liquidity window. Public route overuse is copied by searchers and repriced before completion; private routes do not create a public pre-fill graph. No spot inventory may be used to offset the acquisition. Current HYPE mid is $24.8. Venue primitives: - Binance: usable clip $900,000, quoted price $24.76, fee 0.06%, fixed cost $45, publicly visible before completion - Hyperliquid_RFQ: usable clip $850,000, quoted price $24.81, fee 0.04%, fixed cost $30, private before completion - Bybit: usable clip $700,000, quoted price $24.88, fee 0.07%, fixed cost $35, publicly visible before completion - CoW_RFQ: usable clip $650,000, quoted price $24.93, fee 0.05%, fixed cost $25, private before completion - Uniswap_Arbitrum: usable clip $550,000, quoted price $25.02, fee 0.12%, fixed cost $120, private before completion - Coinbase: usable clip $600,000, quoted price $25.08, fee 0.08%, fixed cost $40, publicly visible before completion Any publicly visible child order larger than $780,000 is copied and loses priority before the fill settles. Design the acquisition route that completes the full notional while avoiding copied-flow repricing. The answer must reconcile venue_allocation_usd, largest_visible_clip_usd, expected_asset_received, effective_price, and self_check from one plan. Output JSON fields: intent, chosen_strategy, venue_allocation_usd, largest_visible_clip_usd, expected_asset_received, effective_price, self_check.",mistralai/mistral-small-2603,0,0,0|0|0,0.333|0.417|0.25,0.333,0.333,2520
AGI-083,L11/AGI,agi-AGI-083,"Convert $2,850,000 USDC into JUP during a pre-announcement liquidity window. Public route overuse is copied by searchers and repriced before completion; private routes do not create a public pre-fill graph. No spot inventory may be used to offset the acquisition. Current JUP mid is $0.91. Venue primitives: - Jupiter_Solana: usable clip $700,000, quoted price $0.91, fee 0.10%, fixed cost $90, private before completion - Binance: usable clip $650,000, quoted price $0.91, fee 0.06%, fixed cost $35, publicly visible before completion - OKX: usable clip $500,000, quoted price $0.92, fee 0.07%, fixed cost $30, publicly visible before completion - Wintermute_RFQ: usable clip $550,000, quoted price $0.92, fee 0.03%, fixed cost $20, private before completion - Orca: usable clip $300,000, quoted price $0.93, fee 0.14%, fixed cost $80, private before completion - Coinbase: usable clip $350,000, quoted price $0.93, fee 0.08%, fixed cost $35, publicly visible before completion Any publicly visible child order larger than $640,000 is copied and loses priority before the fill settles. Design the acquisition route that completes the full notional while avoiding copied-flow repricing. The answer must reconcile venue_allocation_usd, largest_visible_clip_usd, expected_asset_received, effective_price, and self_check from one plan. Output JSON fields: intent, chosen_strategy, venue_allocation_usd, largest_visible_clip_usd, expected_asset_received, effective_price, self_check.",mistralai/mistral-medium-3-5,0,0,0|0|0,0|0.417|0,0.139,0.000,2656
AGI-083,L11/AGI,agi-AGI-083,"Convert $2,850,000 USDC into JUP during a pre-announcement liquidity window. Public route overuse is copied by searchers and repriced before completion; private routes do not create a public pre-fill graph. No spot inventory may be used to offset the acquisition. Current JUP mid is $0.91. Venue primitives: - Jupiter_Solana: usable clip $700,000, quoted price $0.91, fee 0.10%, fixed cost $90, private before completion - Binance: usable clip $650,000, quoted price $0.91, fee 0.06%, fixed cost $35, publicly visible before completion - OKX: usable clip $500,000, quoted price $0.92, fee 0.07%, fixed cost $30, publicly visible before completion - Wintermute_RFQ: usable clip $550,000, quoted price $0.92, fee 0.03%, fixed cost $20, private before completion - Orca: usable clip $300,000, quoted price $0.93, fee 0.14%, fixed cost $80, private before completion - Coinbase: usable clip $350,000, quoted price $0.93, fee 0.08%, fixed cost $35, publicly visible before completion Any publicly visible child order larger than $640,000 is copied and loses priority before the fill settles. Design the acquisition route that completes the full notional while avoiding copied-flow repricing. The answer must reconcile venue_allocation_usd, largest_visible_clip_usd, expected_asset_received, effective_price, and self_check from one plan. Output JSON fields: intent, chosen_strategy, venue_allocation_usd, largest_visible_clip_usd, expected_asset_received, effective_price, self_check.",mistralai/mistral-small-2603,0,0,0|0|0,0.333|0.333|0.333,0.333,0.333,2559
AGI-084,L11/AGI,agi-AGI-084,"Convert $3,560,000 USDC into TAO during a pre-announcement liquidity window. Public route overuse is copied by searchers and repriced before completion; private routes do not create a public pre-fill graph. No spot inventory may be used to offset the acquisition. Current TAO mid is $518. Venue primitives: - Binance: usable clip $800,000, quoted price $517.2, fee 0.07%, fixed cost $50, publicly visible before completion - OTC_Block: usable clip $900,000, quoted price $518.6, fee 0.03%, fixed cost $35, private before completion - Kraken: usable clip $500,000, quoted price $520.1, fee 0.08%, fixed cost $40, publicly visible before completion - Bybit: usable clip $650,000, quoted price $519.4, fee 0.07%, fixed cost $45, publicly visible before completion - CoW_RFQ: usable clip $450,000, quoted price $521, fee 0.04%, fixed cost $25, private before completion - Uniswap_Base: usable clip $300,000, quoted price $523.5, fee 0.15%, fixed cost $140, private before completion Any publicly visible child order larger than $760,000 is copied and loses priority before the fill settles. Design the acquisition route that completes the full notional while avoiding copied-flow repricing. The answer must reconcile venue_allocation_usd, largest_visible_clip_usd, expected_asset_received, effective_price, and self_check from one plan. Output JSON fields: intent, chosen_strategy, venue_allocation_usd, largest_visible_clip_usd, expected_asset_received, effective_price, self_check.",mistralai/mistral-medium-3-5,0,0,0|0|0,0.333|0|0,0.111,0.000,4392
AGI-084,L11/AGI,agi-AGI-084,"Convert $3,560,000 USDC into TAO during a pre-announcement liquidity window. Public route overuse is copied by searchers and repriced before completion; private routes do not create a public pre-fill graph. No spot inventory may be used to offset the acquisition. Current TAO mid is $518. Venue primitives: - Binance: usable clip $800,000, quoted price $517.2, fee 0.07%, fixed cost $50, publicly visible before completion - OTC_Block: usable clip $900,000, quoted price $518.6, fee 0.03%, fixed cost $35, private before completion - Kraken: usable clip $500,000, quoted price $520.1, fee 0.08%, fixed cost $40, publicly visible before completion - Bybit: usable clip $650,000, quoted price $519.4, fee 0.07%, fixed cost $45, publicly visible before completion - CoW_RFQ: usable clip $450,000, quoted price $521, fee 0.04%, fixed cost $25, private before completion - Uniswap_Base: usable clip $300,000, quoted price $523.5, fee 0.15%, fixed cost $140, private before completion Any publicly visible child order larger than $760,000 is copied and loses priority before the fill settles. Design the acquisition route that completes the full notional while avoiding copied-flow repricing. The answer must reconcile venue_allocation_usd, largest_visible_clip_usd, expected_asset_received, effective_price, and self_check from one plan. Output JSON fields: intent, chosen_strategy, venue_allocation_usd, largest_visible_clip_usd, expected_asset_received, effective_price, self_check.",mistralai/mistral-small-2603,0,0,0|0|0,0.25|0.333|0.583,0.389,0.333,2675
AGI-085,L11/AGI,agi-AGI-085,"Convert $2,400,000 USDC into ENA during a pre-announcement liquidity window. Public route overuse is copied by searchers and repriced before completion; private routes do not create a public pre-fill graph. No spot inventory may be used to offset the acquisition. Current ENA mid is $0.73. Venue primitives: - Binance: usable clip $650,000, quoted price $0.73, fee 0.06%, fixed cost $30, publicly visible before completion - Ethena_RFQ: usable clip $500,000, quoted price $0.73, fee 0.02%, fixed cost $15, private before completion - OKX: usable clip $450,000, quoted price $0.73, fee 0.07%, fixed cost $30, publicly visible before completion - Bybit: usable clip $450,000, quoted price $0.74, fee 0.07%, fixed cost $35, publicly visible before completion - Curve_USDe: usable clip $250,000, quoted price $0.74, fee 0.11%, fixed cost $95, private before completion - Coinbase: usable clip $300,000, quoted price $0.74, fee 0.08%, fixed cost $35, publicly visible before completion Any publicly visible child order larger than $620,000 is copied and loses priority before the fill settles. Design the acquisition route that completes the full notional while avoiding copied-flow repricing. The answer must reconcile venue_allocation_usd, largest_visible_clip_usd, expected_asset_received, effective_price, and self_check from one plan. Output JSON fields: intent, chosen_strategy, venue_allocation_usd, largest_visible_clip_usd, expected_asset_received, effective_price, self_check.",mistralai/mistral-medium-3-5,0,0,0|0|0,0|0|0.417,0.139,0.000,6726
AGI-085,L11/AGI,agi-AGI-085,"Convert $2,400,000 USDC into ENA during a pre-announcement liquidity window. Public route overuse is copied by searchers and repriced before completion; private routes do not create a public pre-fill graph. No spot inventory may be used to offset the acquisition. Current ENA mid is $0.73. Venue primitives: - Binance: usable clip $650,000, quoted price $0.73, fee 0.06%, fixed cost $30, publicly visible before completion - Ethena_RFQ: usable clip $500,000, quoted price $0.73, fee 0.02%, fixed cost $15, private before completion - OKX: usable clip $450,000, quoted price $0.73, fee 0.07%, fixed cost $30, publicly visible before completion - Bybit: usable clip $450,000, quoted price $0.74, fee 0.07%, fixed cost $35, publicly visible before completion - Curve_USDe: usable clip $250,000, quoted price $0.74, fee 0.11%, fixed cost $95, private before completion - Coinbase: usable clip $300,000, quoted price $0.74, fee 0.08%, fixed cost $35, publicly visible before completion Any publicly visible child order larger than $620,000 is copied and loses priority before the fill settles. Design the acquisition route that completes the full notional while avoiding copied-flow repricing. The answer must reconcile venue_allocation_usd, largest_visible_clip_usd, expected_asset_received, effective_price, and self_check from one plan. Output JSON fields: intent, chosen_strategy, venue_allocation_usd, largest_visible_clip_usd, expected_asset_received, effective_price, self_check.",mistralai/mistral-small-2603,0,0,0|0|0,0.167|0.167|0.583,0.306,0.167,2718
AGI-086,L11/AGI,agi-AGI-086,"You must buy 50,000 ABC before an information event. A copy-trading bot worsens the remaining public book after it sees an aggressive parent order above 10,000 ABC, while private fills update no public footprint. Raw execution primitives: - Dark_RFQ can fill 15,000 ABC at $1.206 all-in if committed before T+20s; it is not visible to the copy bot. - Internalizer can fill 18,000 ABC at $1.2075 all-in if committed before T+45s; it is not visible to the copy bot. - RFQ_A can fill 10,000 ABC at $1.209 all-in if committed before T+70s; it is not visible to the copy bot. - A hidden public iceberg can absorb up to 7,000 ABC at $1.204 before the event. Any larger public parent becomes visible and can reprice the rest of the order. - Current mid is $1.2. Every committed child must finish inside the event window. Design the execution route from these primitives. The answer must reconcile route order, venue fills, hidden-public size, all-in average price, slippage versus mid, and a self-check that the copied-flow trigger is not activated. Output JSON fields: intent, chosen_strategy, execution_sequence, venue_fills, hidden_public_qty, expected_avg_price, expected_slippage_pct, self_check.",mistralai/mistral-medium-3-5,3,1,1|1|1,0.727|0.727|0.727,0.727,0.727,6808
AGI-086,L11/AGI,agi-AGI-086,"You must buy 50,000 ABC before an information event. A copy-trading bot worsens the remaining public book after it sees an aggressive parent order above 10,000 ABC, while private fills update no public footprint. Raw execution primitives: - Dark_RFQ can fill 15,000 ABC at $1.206 all-in if committed before T+20s; it is not visible to the copy bot. - Internalizer can fill 18,000 ABC at $1.2075 all-in if committed before T+45s; it is not visible to the copy bot. - RFQ_A can fill 10,000 ABC at $1.209 all-in if committed before T+70s; it is not visible to the copy bot. - A hidden public iceberg can absorb up to 7,000 ABC at $1.204 before the event. Any larger public parent becomes visible and can reprice the rest of the order. - Current mid is $1.2. Every committed child must finish inside the event window. Design the execution route from these primitives. The answer must reconcile route order, venue fills, hidden-public size, all-in average price, slippage versus mid, and a self-check that the copied-flow trigger is not activated. Output JSON fields: intent, chosen_strategy, execution_sequence, venue_fills, hidden_public_qty, expected_avg_price, expected_slippage_pct, self_check.",mistralai/mistral-small-2603,0,0,0|0|0,0.636|0.636|0.636,0.636,0.636,3578
AGI-087,L11/AGI,agi-AGI-087,"You must buy 80,000 RHO before an information event. A copy-trading bot worsens the remaining public book after it sees an aggressive parent order above 18,000 RHO, while private fills update no public footprint. Raw execution primitives: - CEX_Y can fill 22,000 RHO at $0.8218 all-in if committed before T+20s; it is not visible to the copy bot. - Dark_RFQ can fill 25,000 RHO at $0.8229 all-in if committed before T+45s; it is not visible to the copy bot. - RFQ_A can fill 24,000 RHO at $0.8242 all-in if committed before T+70s; it is not visible to the copy bot. - A hidden public iceberg can absorb up to 9,000 RHO at $0.8205 before the event. Any larger public parent becomes visible and can reprice the rest of the order. - Current mid is $0.819. Every committed child must finish inside the event window. Design the execution route from these primitives. The answer must reconcile route order, venue fills, hidden-public size, all-in average price, slippage versus mid, and a self-check that the copied-flow trigger is not activated. Output JSON fields: intent, chosen_strategy, execution_sequence, venue_fills, hidden_public_qty, expected_avg_price, expected_slippage_pct, self_check.",mistralai/mistral-medium-3-5,1,0,1|0|0,0.727|0.364|0.636,0.576,0.636,5431
AGI-087,L11/AGI,agi-AGI-087,"You must buy 80,000 RHO before an information event. A copy-trading bot worsens the remaining public book after it sees an aggressive parent order above 18,000 RHO, while private fills update no public footprint. Raw execution primitives: - CEX_Y can fill 22,000 RHO at $0.8218 all-in if committed before T+20s; it is not visible to the copy bot. - Dark_RFQ can fill 25,000 RHO at $0.8229 all-in if committed before T+45s; it is not visible to the copy bot. - RFQ_A can fill 24,000 RHO at $0.8242 all-in if committed before T+70s; it is not visible to the copy bot. - A hidden public iceberg can absorb up to 9,000 RHO at $0.8205 before the event. Any larger public parent becomes visible and can reprice the rest of the order. - Current mid is $0.819. Every committed child must finish inside the event window. Design the execution route from these primitives. The answer must reconcile route order, venue fills, hidden-public size, all-in average price, slippage versus mid, and a self-check that the copied-flow trigger is not activated. Output JSON fields: intent, chosen_strategy, execution_sequence, venue_fills, hidden_public_qty, expected_avg_price, expected_slippage_pct, self_check.",mistralai/mistral-small-2603,0,0,0|0|0,0.545|0.636|0.636,0.606,0.636,6248
AGI-088,L11/AGI,agi-AGI-088,"You must buy 120,000 KAP before an information event. A copy-trading bot worsens the remaining public book after it sees an aggressive parent order above 25,000 KAP, while private fills update no public footprint. Raw execution primitives: - Internalizer can fill 42,000 KAP at $4.925 all-in if committed before T+20s; it is not visible to the copy bot. - Dark_RFQ can fill 35,000 KAP at $4.931 all-in if committed before T+45s; it is not visible to the copy bot. - CEX_Y can fill 30,000 KAP at $4.936 all-in if committed before T+70s; it is not visible to the copy bot. - A hidden public iceberg can absorb up to 13,000 KAP at $4.918 before the event. Any larger public parent becomes visible and can reprice the rest of the order. - Current mid is $4.91. Every committed child must finish inside the event window. Design the execution route from these primitives. The answer must reconcile route order, venue fills, hidden-public size, all-in average price, slippage versus mid, and a self-check that the copied-flow trigger is not activated. Output JSON fields: intent, chosen_strategy, execution_sequence, venue_fills, hidden_public_qty, expected_avg_price, expected_slippage_pct, self_check.",mistralai/mistral-medium-3-5,3,1,1|1|1,0.727|0.727|0.727,0.727,0.727,4801
AGI-088,L11/AGI,agi-AGI-088,"You must buy 120,000 KAP before an information event. A copy-trading bot worsens the remaining public book after it sees an aggressive parent order above 25,000 KAP, while private fills update no public footprint. Raw execution primitives: - Internalizer can fill 42,000 KAP at $4.925 all-in if committed before T+20s; it is not visible to the copy bot. - Dark_RFQ can fill 35,000 KAP at $4.931 all-in if committed before T+45s; it is not visible to the copy bot. - CEX_Y can fill 30,000 KAP at $4.936 all-in if committed before T+70s; it is not visible to the copy bot. - A hidden public iceberg can absorb up to 13,000 KAP at $4.918 before the event. Any larger public parent becomes visible and can reprice the rest of the order. - Current mid is $4.91. Every committed child must finish inside the event window. Design the execution route from these primitives. The answer must reconcile route order, venue fills, hidden-public size, all-in average price, slippage versus mid, and a self-check that the copied-flow trigger is not activated. Output JSON fields: intent, chosen_strategy, execution_sequence, venue_fills, hidden_public_qty, expected_avg_price, expected_slippage_pct, self_check.",mistralai/mistral-small-2603,1,0,1|0|0,0.727|0.636|0.636,0.667,0.636,2467
AGI-089,L11/AGI,agi-AGI-089,"You are long 80 ETH perpetual units from $3200 at 4x leverage. Current ETH mid is $3150; original margin was entry notional divided by leverage. A liquidation engine begins a correlated-account sweep before the next carry/funding timestamp. Raw venue primitives: - The risk feed classifies accounts by visible net ETH exposure at the sweep. Accounts still showing more than 55 ETH net long can be stress-marked to $3000 before carry is paid. - A private hedge tunnel can reduce up to 50 ETH immediately at the current mid with 0.07% execution cost. It updates the risk feed before the sweep and does not advertise a margin top-up. - Visible margin additions settle after the sweep scorer snapshots the account and can be copied by liquidation searchers. - If the account avoids the sweep, the post-sweep mark is expected to be $3260 and residual longs receive 0.060% funding on that mark. - The portfolio mandate requires preserving at least 30 ETH of upside delta if that can be done without creating a sweep-path inconsistency. Design the defensive strategy from these primitives. The answer must reconcile the hedge size, residual exposure, worst sweep drawdown versus original margin, funding-window PnL, and self-check from the same plan. Output JSON fields: intent, chosen_strategy, hedge_units, net_exposure_units, worst_case_margin_drawdown_pct, funding_window_pnl_usd, self_check.",mistralai/mistral-medium-3-5,0,0,0|0|0,0|0|0,0.000,0.000,6058
